#time	y	u
0.000100	0.000288	3.000000
0.000200	0.001109	3.000000
0.000300	0.002402	3.000000
0.000400	0.004111	3.000000
0.000500	0.006187	3.000000
0.000600	0.008585	3.000000
0.000700	0.011266	3.000000
0.000800	0.014191	3.000000
0.000900	0.017331	3.000000
0.001000	0.020654	3.000000
0.001100	0.024136	3.000000
0.001200	0.027751	3.000000
0.001300	0.031480	3.000000
0.001400	0.035303	3.000000
0.001500	0.039203	3.000000
0.001600	0.043166	3.000000
0.001700	0.047176	3.000000
0.001800	0.051224	3.000000
0.001900	0.055296	3.000000
0.002000	0.059385	3.000000
0.002100	0.063480	3.000000
0.002200	0.067576	3.000000
0.002300	0.071664	3.000000
0.002400	0.075739	3.000000
0.002500	0.079796	3.000000
0.002600	0.083830	3.000000
0.002700	0.087836	3.000000
0.002800	0.091812	3.000000
0.002900	0.095754	3.000000
0.003000	0.099660	3.000000
0.003100	0.103526	3.000000
0.003200	0.107352	3.000000
0.003300	0.111135	3.000000
0.003400	0.114874	3.000000
0.003500	0.118568	3.000000
0.003600	0.122216	3.000000
0.003700	0.125816	3.000000
0.003800	0.129370	3.000000
0.003900	0.132875	3.000000
0.004000	0.136332	3.000000
0.004100	0.139740	3.000000
0.004200	0.143100	3.000000
0.004300	0.146411	3.000000
0.004400	0.149674	3.000000
0.004500	0.152888	3.000000
0.004600	0.156054	3.000000
0.004700	0.159173	3.000000
0.004800	0.162244	3.000000
0.004900	0.165268	3.000000
0.005000	0.168245	3.000000
0.005100	0.171177	3.000000
0.005200	0.174063	3.000000
0.005300	0.176903	3.000000
0.005400	0.179699	3.000000
0.005500	0.182452	3.000000
0.005600	0.185160	3.000000
0.005700	0.187827	3.000000
0.005800	0.190450	3.000000
0.005900	0.193033	3.000000
0.006000	0.195574	3.000000
0.006100	0.198075	3.000000
0.006200	0.200536	3.000000
0.006300	0.202959	3.000000
0.006400	0.205342	3.000000
0.006500	0.207688	3.000000
0.006600	0.209997	3.000000
0.006700	0.212269	3.000000
0.006800	0.214505	3.000000
0.006900	0.216706	3.000000
0.007000	0.218872	3.000000
0.007100	0.221004	3.000000
0.007200	0.223102	3.000000
0.007300	0.225167	3.000000
0.007400	0.227200	3.000000
0.007500	0.229201	3.000000
0.007600	0.231171	3.000000
0.007700	0.233110	3.000000
0.007800	0.235019	3.000000
0.007900	0.236898	3.000000
0.008000	0.238748	3.000000
0.008100	0.240569	3.000000
0.008200	0.242363	3.000000
0.008300	0.244396	5.781303
0.008400	0.246896	5.781303
0.008500	0.249807	5.781303
0.008600	0.253077	5.781303
0.008700	0.256663	5.781303
0.008800	0.260522	5.781303
0.008900	0.264617	5.781303
0.009000	0.268916	5.781303
0.009100	0.273390	5.781303
0.009200	0.278010	5.781303
0.009300	0.282754	5.781303
0.009400	0.287601	5.781303
0.009500	0.292530	5.781303
0.009600	0.297524	5.781303
0.009700	0.302570	5.781303
0.009800	0.307652	5.781303
0.009900	0.312758	5.781303
0.010000	0.317878	5.781303
0.010100	0.323002	5.781303
0.010200	0.328121	5.781303
0.010300	0.333228	5.781303
0.010400	0.338316	5.781303
0.010500	0.343379	5.781303
0.010600	0.348412	5.781303
0.010700	0.353410	5.781303
0.010800	0.358370	5.781303
0.010900	0.363288	5.781303
0.011000	0.368160	5.781303
0.011100	0.372985	5.781303
0.011200	0.377760	5.781303
0.011300	0.382483	5.781303
0.011400	0.387152	5.781303
0.011500	0.391767	5.781303
0.011600	0.396327	5.781303
0.011700	0.400830	5.781303
0.011800	0.405276	5.781303
0.011900	0.409664	5.781303
0.012000	0.413994	5.781303
0.012100	0.418267	5.781303
0.012200	0.422481	5.781303
0.012300	0.426637	5.781303
0.012400	0.430736	5.781303
0.012500	0.434776	5.781303
0.012600	0.438760	5.781303
0.012700	0.442687	5.781303
0.012800	0.446557	5.781303
0.012900	0.450371	5.781303
0.013000	0.454130	5.781303
0.013100	0.457835	5.781303
0.013200	0.461485	5.781303
0.013300	0.465081	5.781303
0.013400	0.468625	5.781303
0.013500	0.472238	7.052820
0.013600	0.476026	7.052820
0.013700	0.479964	7.052820
0.013800	0.484027	7.052820
0.013900	0.488197	7.052820
0.014000	0.492455	7.052820
0.014100	0.496784	7.052820
0.014200	0.501171	7.052820
0.014300	0.505602	7.052820
0.014400	0.510065	7.052820
0.014500	0.514550	7.052820
0.014600	0.519048	7.052820
0.014700	0.523551	7.052820
0.014800	0.528051	7.052820
0.014900	0.532542	7.052820
0.015000	0.537018	7.052820
0.015100	0.541474	7.052820
0.015200	0.545906	7.052820
0.015300	0.550309	7.052820
0.015400	0.554681	7.052820
0.015500	0.559018	7.052820
0.015600	0.563318	7.052820
0.015700	0.567579	7.052820
0.015800	0.571798	7.052820
0.015900	0.575975	7.052820
0.016000	0.580107	7.052820
0.016100	0.584194	7.052820
0.016200	0.588234	7.052820
0.016300	0.592228	7.052820
0.016400	0.596174	7.052820
0.016500	0.600072	7.052820
0.016600	0.603922	7.052820
0.016700	0.607724	7.052820
0.016800	0.611477	7.052820
0.016900	0.615182	7.052820
0.017000	0.618839	7.052820
0.017100	0.622448	7.052820
0.017200	0.626008	7.052820
0.017300	0.629522	7.052820
0.017400	0.632988	7.052820
0.017500	0.636408	7.052820
0.017600	0.639782	7.052820
0.017700	0.643109	7.052820
0.017800	0.646392	7.052820
0.017900	0.649630	7.052820
0.018000	0.652824	7.052820
0.018100	0.655974	7.052820
0.018200	0.659081	7.052820
0.018300	0.662146	7.052820
0.018400	0.665169	7.052820
0.018500	0.668151	7.052820
0.018600	0.671092	7.052820
0.018700	0.673993	7.052820
0.018800	0.676930	7.835451
0.018900	0.679968	7.835451
0.019000	0.683090	7.835451
0.019100	0.686284	7.835451
0.019200	0.689536	7.835451
0.019300	0.692837	7.835451
0.019400	0.696175	7.835451
0.019500	0.699542	7.835451
0.019600	0.702931	7.835451
0.019700	0.706334	7.835451
0.019800	0.709744	7.835451
0.019900	0.713158	7.835451
0.020000	0.716568	7.835451
0.020100	0.719972	7.835451
0.020200	0.723365	7.835451
0.020300	0.726743	7.835451
0.020400	0.730105	7.835451
0.020500	0.733446	7.835451
0.020600	0.736766	7.835451
0.020700	0.740061	7.835451
0.020800	0.743330	7.835451
0.020900	0.746572	7.835451
0.021000	0.749786	7.835451
0.021100	0.752969	7.835451
0.021200	0.756123	7.835451
0.021300	0.759244	7.835451
0.021400	0.762334	7.835451
0.021500	0.765392	7.835451
0.021600	0.768416	7.835451
0.021700	0.771408	7.835451
0.021800	0.774366	7.835451
0.021900	0.777291	7.835451
0.022000	0.780183	7.835451
0.022100	0.783042	7.835451
0.022200	0.785867	7.835451
0.022300	0.788659	7.835451
0.022400	0.791418	7.835451
0.022500	0.794145	7.835451
0.022600	0.796839	7.835451
0.022700	0.799501	7.835451
0.022800	0.802132	7.835451
0.022900	0.804731	7.835451
0.023000	0.807298	7.835451
0.023100	0.809835	7.835451
0.023200	0.812342	7.835451
0.023300	0.814819	7.835451
0.023400	0.817266	7.835451
0.023500	0.819684	7.835451
0.023600	0.822073	7.835451
0.023700	0.824434	7.835451
0.023800	0.826767	7.835451
0.023900	0.829073	7.835451
0.024000	0.831352	7.835451
0.024100	0.833604	7.835451
0.024200	0.835830	7.835451
0.024300	0.838030	7.835451
0.024400	0.840204	7.835451
0.024500	0.842354	7.835451
0.024600	0.844480	7.835451
0.024700	0.846612	8.154239
0.024800	0.848777	8.154239
0.024900	0.850969	8.154239
0.025000	0.853182	8.154239
0.025100	0.855412	8.154239
0.025200	0.857654	8.154239
0.025300	0.859904	8.154239
0.025400	0.862159	8.154239
0.025500	0.864416	8.154239
0.025600	0.866672	8.154239
0.025700	0.868924	8.154239
0.025800	0.871171	8.154239
0.025900	0.873411	8.154239
0.026000	0.875642	8.154239
0.026100	0.877862	8.154239
0.026200	0.880070	8.154239
0.026300	0.882265	8.154239
0.026400	0.884447	8.154239
0.026500	0.886614	8.154239
0.026600	0.888765	8.154239
0.026700	0.890901	8.154239
0.026800	0.893020	8.154239
0.026900	0.895122	8.154239
0.027000	0.897207	8.154239
0.027100	0.899274	8.154239
0.027200	0.901323	8.154239
0.027300	0.903355	8.154239
0.027400	0.905369	8.154239
0.027500	0.907364	8.154239
0.027600	0.909342	8.154239
0.027700	0.911302	8.154239
0.027800	0.913243	8.154239
0.027900	0.915167	8.154239
0.028000	0.917073	8.154239
0.028100	0.918961	8.154239
0.028200	0.920831	8.154239
0.028300	0.922685	8.154239
0.028400	0.924521	8.154239
0.028500	0.926339	8.154239
0.028600	0.928141	8.154239
0.028700	0.929927	8.154239
0.028800	0.931695	8.154239
0.028900	0.933448	8.154239
0.029000	0.935184	8.154239
0.029100	0.936905	8.154239
0.029200	0.938628	8.340400
0.029300	0.940369	8.340400
0.029400	0.942123	8.340400
0.029500	0.943889	8.340400
0.029600	0.945663	8.340400
0.029700	0.947442	8.340400
0.029800	0.949225	8.340400
0.029900	0.951009	8.340400
0.030000	0.952792	8.340400
0.030100	0.954574	8.340400
0.030200	0.956351	8.340400
0.030300	0.958124	8.340400
0.030400	0.959892	8.340400
0.030500	0.961652	8.340400
0.030600	0.963405	8.340400
0.030700	0.965149	8.340400
0.030800	0.966885	8.340400
0.030900	0.968611	8.340400
0.031000	0.970327	8.340400
0.031100	0.972033	8.340400
0.031200	0.973728	8.340400
0.031300	0.975412	8.340400
0.031400	0.977085	8.340400
0.031500	0.978746	8.340400
0.031600	0.980396	8.340400
0.031700	0.982034	8.340400
0.031800	0.983661	8.340400
0.031900	0.985276	8.340400
0.032000	0.986879	8.340400
0.032100	0.988471	8.340400
0.032200	0.990051	8.340400
0.032300	0.991619	8.340400
0.032400	0.993175	8.340400
0.032500	0.994721	8.340400
0.032600	0.996254	8.340400
0.032700	0.997777	8.340400
0.032800	0.999288	8.340400
0.032900	1.000788	8.340400
0.033000	1.002277	8.340400
0.033100	1.003755	8.340400
0.033200	1.005223	8.340400
0.033300	1.006680	8.340400
0.033400	1.008126	8.340400
0.033500	1.009562	8.340400
0.033600	1.010988	8.340400
0.033700	1.012405	8.340400
0.033800	1.013811	8.340400
0.033900	1.015207	8.340400
0.034000	1.016594	8.340400
0.034100	1.017972	8.340400
0.034200	1.019340	8.340400
0.034300	1.020700	8.340400
0.034400	1.022050	8.340400
0.034500	1.023392	8.340400
0.034600	1.024724	8.340400
0.034700	1.026043	8.280699
0.034800	1.027343	8.280699
0.034900	1.028625	8.280699
0.035000	1.029891	8.280699
0.035100	1.031141	8.280699
0.035200	1.032378	8.280699
0.035300	1.033601	8.280699
0.035400	1.034811	8.280699
0.035500	1.036010	8.280699
0.035600	1.037199	8.280699
0.035700	1.038376	8.280699
0.035800	1.039545	8.280699
0.035900	1.040704	8.280699
0.036000	1.041854	8.280699
0.036100	1.042997	8.280699
0.036200	1.044131	8.280699
0.036300	1.045258	8.280699
0.036400	1.046379	8.280699
0.036500	1.047492	8.280699
0.036600	1.048600	8.280699
0.036700	1.049701	8.280699
0.036800	1.050796	8.280699
0.036900	1.051886	8.280699
0.037000	1.052970	8.280699
0.037100	1.054050	8.280699
0.037200	1.055124	8.280699
0.037300	1.056194	8.280699
0.037400	1.057259	8.280699
0.037500	1.058320	8.280699
0.037600	1.059376	8.280699
0.037700	1.060428	8.280699
0.037800	1.061476	8.280699
0.037900	1.062521	8.280699
0.038000	1.063561	8.280699
0.038100	1.064598	8.280699
0.038200	1.065632	8.280699
0.038300	1.066661	8.280699
0.038400	1.067688	8.280699
0.038500	1.068711	8.280699
0.038600	1.069731	8.280699
0.038700	1.070748	8.280699
0.038800	1.071762	8.280699
0.038900	1.072773	8.280699
0.039000	1.073781	8.280699
0.039100	1.074787	8.280699
0.039200	1.075771	8.095875
0.039300	1.076721	8.095875
0.039400	1.077638	8.095875
0.039500	1.078527	8.095875
0.039600	1.079392	8.095875
0.039700	1.080234	8.095875
0.039800	1.081056	8.095875
0.039900	1.081860	8.095875
0.040000	1.082650	8.095875
0.040100	1.083425	8.095875
0.040200	1.084189	8.095875
0.040300	1.084942	8.095875
0.040400	1.085686	8.095875
0.040500	1.086423	8.095875
0.040600	1.087152	8.095875
0.040700	1.087876	8.095875
0.040800	1.088595	8.095875
0.040900	1.089309	8.095875
0.041000	1.090020	8.095875
0.041100	1.090729	8.095875
0.041200	1.091435	8.095875
0.041300	1.092139	8.095875
0.041400	1.092842	8.095875
0.041500	1.093544	8.095875
0.041600	1.094246	8.095875
0.041700	1.094947	8.095875
0.041800	1.095649	8.095875
0.041900	1.096351	8.095875
0.042000	1.097053	8.095875
0.042100	1.097756	8.095875
0.042200	1.098460	8.095875
0.042300	1.099165	8.095875
0.042400	1.099872	8.095875
0.042500	1.100579	8.095875
0.042600	1.101288	8.095875
0.042700	1.101999	8.095875
0.042800	1.102711	8.095875
0.042900	1.103425	8.095875
0.043000	1.104140	8.095875
0.043100	1.104857	8.095875
0.043200	1.105576	8.095875
0.043300	1.106297	8.095875
0.043400	1.107019	8.095875
0.043500	1.107744	8.095875
0.043600	1.108470	8.095875
0.043700	1.109198	8.095875
0.043800	1.109928	8.095875
0.043900	1.110659	8.095875
0.044000	1.111393	8.095875
0.044100	1.112128	8.095875
0.044200	1.112838	7.807246
0.044300	1.113498	7.807246
0.044400	1.114115	7.807246
0.044500	1.114693	7.807246
0.044600	1.115237	7.807246
0.044700	1.115753	7.807246
0.044800	1.116243	7.807246
0.044900	1.116711	7.807246
0.045000	1.117160	7.807246
0.045100	1.117594	7.807246
0.045200	1.118013	7.807246
0.045300	1.118422	7.807246
0.045400	1.118821	7.807246
0.045500	1.119213	7.807246
0.045600	1.119598	7.807246
0.045700	1.119980	7.807246
0.045800	1.120358	7.807246
0.045900	1.120734	7.807246
0.046000	1.121109	7.807246
0.046100	1.121484	7.807246
0.046200	1.121860	7.807246
0.046300	1.122237	7.807246
0.046400	1.122617	7.807246
0.046500	1.122998	7.807246
0.046600	1.123383	7.807246
0.046700	1.123772	7.807246
0.046800	1.124164	7.807246
0.046900	1.124561	7.807246
0.047000	1.124962	7.807246
0.047100	1.125368	7.807246
0.047200	1.125778	7.807246
0.047300	1.126194	7.807246
0.047400	1.126615	7.807246
0.047500	1.127042	7.807246
0.047600	1.127473	7.807246
0.047700	1.127911	7.807246
0.047800	1.128354	7.807246
0.047900	1.128802	7.807246
0.048000	1.129257	7.807246
0.048100	1.129717	7.807246
0.048200	1.130182	7.807246
0.048300	1.130653	7.807246
0.048400	1.131130	7.807246
0.048500	1.131613	7.807246
0.048600	1.132101	7.807246
0.048700	1.132594	7.807246
0.048800	1.133093	7.807246
0.048900	1.133598	7.807246
0.049000	1.134107	7.807246
0.049100	1.134622	7.807246
0.049200	1.135143	7.807246
0.049300	1.135668	7.807246
0.049400	1.136199	7.807246
0.049500	1.136702	7.467634
0.049600	1.137150	7.467634
0.049700	1.137549	7.467634
0.049800	1.137906	7.467634
0.049900	1.138227	7.467634
0.050000	1.138515	7.467634
0.050100	1.138777	7.467634
0.050200	1.139015	7.467634
0.050300	1.139233	7.467634
0.050400	1.139435	7.467634
0.050500	1.139623	7.467634
0.050600	1.139801	7.467634
0.050700	1.139969	7.467634
0.050800	1.140132	7.467634
0.050900	1.140289	7.467634
0.051000	1.140444	7.467634
0.051100	1.140597	7.467634
0.051200	1.140750	7.467634
0.051300	1.140903	7.467634
0.051400	1.141059	7.467634
0.051500	1.141217	7.467634
0.051600	1.141379	7.467634
0.051700	1.141545	7.467634
0.051800	1.141717	7.467634
0.051900	1.141894	7.467634
0.052000	1.142076	7.467634
0.052100	1.142265	7.467634
0.052200	1.142461	7.467634
0.052300	1.142664	7.467634
0.052400	1.142874	7.467634
0.052500	1.143091	7.467634
0.052600	1.143316	7.467634
0.052700	1.143549	7.467634
0.052800	1.143790	7.467634
0.052900	1.144038	7.467634
0.053000	1.144295	7.467634
0.053100	1.144560	7.467634
0.053200	1.144832	7.467634
0.053300	1.145113	7.467634
0.053400	1.145402	7.467634
0.053500	1.145699	7.467634
0.053600	1.146003	7.467634
0.053700	1.146316	7.467634
0.053800	1.146637	7.467634
0.053900	1.146965	7.467634
0.054000	1.147266	7.095566
0.054100	1.147508	7.095566
0.054200	1.147699	7.095566
0.054300	1.147846	7.095566
0.054400	1.147954	7.095566
0.054500	1.148031	7.095566
0.054600	1.148079	7.095566
0.054700	1.148104	7.095566
0.054800	1.148110	7.095566
0.054900	1.148100	7.095566
0.055000	1.148077	7.095566
0.055100	1.148044	7.095566
0.055200	1.148003	7.095566
0.055300	1.147958	7.095566
0.055400	1.147909	7.095566
0.055500	1.147859	7.095566
0.055600	1.147809	7.095566
0.055700	1.147760	7.095566
0.055800	1.147715	7.095566
0.055900	1.147673	7.095566
0.056000	1.147637	7.095566
0.056100	1.147606	7.095566
0.056200	1.147581	7.095566
0.056300	1.147564	7.095566
0.056400	1.147554	7.095566
0.056500	1.147552	7.095566
0.056600	1.147560	7.095566
0.056700	1.147575	7.095566
0.056800	1.147601	7.095566
0.056900	1.147635	7.095566
0.057000	1.147680	7.095566
0.057100	1.147734	7.095566
0.057200	1.147798	7.095566
0.057300	1.147872	7.095566
0.057400	1.147956	7.095566
0.057500	1.148051	7.095566
0.057600	1.148156	7.095566
0.057700	1.148270	7.095566
0.057800	1.148395	7.095566
0.057900	1.148530	7.095566
0.058000	1.148675	7.095566
0.058100	1.148830	7.095566
0.058200	1.148995	7.095566
0.058300	1.149170	7.095566
0.058400	1.149355	7.095566
0.058500	1.149549	7.095566
0.058600	1.149752	7.095566
0.058700	1.149966	7.095566
0.058800	1.150188	7.095566
0.058900	1.150420	7.095566
0.059000	1.150660	7.095566
0.059100	1.150910	7.095566
0.059200	1.151168	7.095566
0.059300	1.151435	7.095566
0.059400	1.151711	7.095566
0.059500	1.151959	6.719614
0.059600	1.152149	6.719614
0.059700	1.152287	6.719614
0.059800	1.152382	6.719614
0.059900	1.152438	6.719614
0.060000	1.152462	6.719614
0.060100	1.152458	6.719614
0.060200	1.152430	6.719614
0.060300	1.152384	6.719614
0.060400	1.152321	6.719614
0.060500	1.152246	6.719614
0.060600	1.152162	6.719614
0.060700	1.152069	6.719614
0.060800	1.151972	6.719614
0.060900	1.151872	6.719614
0.061000	1.151771	6.719614
0.061100	1.151669	6.719614
0.061200	1.151570	6.719614
0.061300	1.151474	6.719614
0.061400	1.151382	6.719614
0.061500	1.151294	6.719614
0.061600	1.151213	6.719614
0.061700	1.151138	6.719614
0.061800	1.151071	6.719614
0.061900	1.151011	6.719614
0.062000	1.150960	6.719614
0.062100	1.150918	6.719614
0.062200	1.150885	6.719614
0.062300	1.150861	6.719614
0.062400	1.150846	6.719614
0.062500	1.150842	6.719614
0.062600	1.150847	6.719614
0.062700	1.150863	6.719614
0.062800	1.150889	6.719614
0.062900	1.150925	6.719614
0.063000	1.150972	6.719614
0.063100	1.151028	6.719614
0.063200	1.151095	6.719614
0.063300	1.151173	6.719614
0.063400	1.151260	6.719614
0.063500	1.151358	6.719614
0.063600	1.151466	6.719614
0.063700	1.151584	6.719614
0.063800	1.151712	6.719614
0.063900	1.151850	6.719614
0.064000	1.151961	6.339031
0.064100	1.152014	6.339031
0.064200	1.152017	6.339031
0.064300	1.151976	6.339031
0.064400	1.151899	6.339031
0.064500	1.151789	6.339031
0.064600	1.151653	6.339031
0.064700	1.151495	6.339031
0.064800	1.151318	6.339031
0.064900	1.151126	6.339031
0.065000	1.150924	6.339031
0.065100	1.150712	6.339031
0.065200	1.150495	6.339031
0.065300	1.150273	6.339031
0.065400	1.150050	6.339031
0.065500	1.149827	6.339031
0.065600	1.149605	6.339031
0.065700	1.149387	6.339031
0.065800	1.149172	6.339031
0.065900	1.148963	6.339031
0.066000	1.148761	6.339031
0.066100	1.148565	6.339031
0.066200	1.148378	6.339031
0.066300	1.148199	6.339031
0.066400	1.148029	6.339031
0.066500	1.147868	6.339031
0.066600	1.147718	6.339031
0.066700	1.147577	6.339031
0.066800	1.147448	6.339031
0.066900	1.147329	6.339031
0.067000	1.147221	6.339031
0.067100	1.147124	6.339031
0.067200	1.147039	6.339031
0.067300	1.146965	6.339031
0.067400	1.146902	6.339031
0.067500	1.146850	6.339031
0.067600	1.146810	6.339031
0.067700	1.146781	6.339031
0.067800	1.146764	6.339031
0.067900	1.146758	6.339031
0.068000	1.146763	6.339031
0.068100	1.146779	6.339031
0.068200	1.146806	6.339031
0.068300	1.146844	6.339031
0.068400	1.146893	6.339031
0.068500	1.146952	6.339031
0.068600	1.147022	6.339031
0.068700	1.147103	6.339031
0.068800	1.147194	6.339031
0.068900	1.147295	6.339031
0.069000	1.147406	6.339031
0.069100	1.147526	6.339031
0.069200	1.147657	6.339031
0.069300	1.147797	6.339031
0.069400	1.147947	6.339031
0.069500	1.148106	6.339031
0.069600	1.148274	6.339031
0.069700	1.148451	6.339031
0.069800	1.148637	6.339031
0.069900	1.148831	6.339031
0.070000	1.149034	6.339031
0.070100	1.149246	6.339031
0.070200	1.149431	5.975885
0.070300	1.149560	5.975885
0.070400	1.149639	5.975885
0.070500	1.149677	5.975885
0.070600	1.149677	5.975885
0.070700	1.149646	5.975885
0.070800	1.149588	5.975885
0.070900	1.149508	5.975885
0.071000	1.149409	5.975885
0.071100	1.149295	5.975885
0.071200	1.149169	5.975885
0.071300	1.149034	5.975885
0.071400	1.148891	5.975885
0.071500	1.148744	5.975885
0.071600	1.148593	5.975885
0.071700	1.148442	5.975885
0.071800	1.148291	5.975885
0.071900	1.148141	5.975885
0.072000	1.147995	5.975885
0.072100	1.147852	5.975885
0.072200	1.147715	5.975885
0.072300	1.147583	5.975885
0.072400	1.147457	5.975885
0.072500	1.147339	5.975885
0.072600	1.147228	5.975885
0.072700	1.147125	5.975885
0.072800	1.147031	5.975885
0.072900	1.146945	5.975885
0.073000	1.146868	5.975885
0.073100	1.146801	5.975885
0.073200	1.146744	5.975885
0.073300	1.146696	5.975885
0.073400	1.146657	5.975885
0.073500	1.146629	5.975885
0.073600	1.146610	5.975885
0.073700	1.146602	5.975885
0.073800	1.146603	5.975885
0.073900	1.146615	5.975885
0.074000	1.146600	5.602712
0.074100	1.146529	5.602712
0.074200	1.146409	5.602712
0.074300	1.146248	5.602712
0.074400	1.146050	5.602712
0.074500	1.145822	5.602712
0.074600	1.145568	5.602712
0.074700	1.145293	5.602712
0.074800	1.145001	5.602712
0.074900	1.144696	5.602712
0.075000	1.144379	5.602712
0.075100	1.144056	5.602712
0.075200	1.143726	5.602712
0.075300	1.143394	5.602712
0.075400	1.143061	5.602712
0.075500	1.142729	5.602712
0.075600	1.142399	5.602712
0.075700	1.142073	5.602712
0.075800	1.141751	5.602712
0.075900	1.141436	5.602712
0.076000	1.141128	5.602712
0.076100	1.140827	5.602712
0.076200	1.140535	5.602712
0.076300	1.140252	5.602712
0.076400	1.139979	5.602712
0.076500	1.139715	5.602712
0.076600	1.139463	5.602712
0.076700	1.139221	5.602712
0.076800	1.138990	5.602712
0.076900	1.138770	5.602712
0.077000	1.138562	5.602712
0.077100	1.138366	5.602712
0.077200	1.138181	5.602712
0.077300	1.138008	5.602712
0.077400	1.137846	5.602712
0.077500	1.137697	5.602712
0.077600	1.137559	5.602712
0.077700	1.137433	5.602712
0.077800	1.137319	5.602712
0.077900	1.137216	5.602712
0.078000	1.137125	5.602712
0.078100	1.137046	5.602712
0.078200	1.136978	5.602712
0.078300	1.136921	5.602712
0.078400	1.136875	5.602712
0.078500	1.136840	5.602712
0.078600	1.136816	5.602712
